 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	Variance_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	Variance_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	Variance_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	Variance_C8	BJD_TDB
23	ogg2m001-ep02-20210522-0178-e91.fits.fz	23.000000	0.000000	59357.998221	2459357.998221	NaN	NaN	NaN	NaN	NaN	1.064752	9.124375	15.000000	60.000000	90.000000	0.194199	0.275809	0.441112	0.204031	0.153663	0.144120	0.165361	0.199575	0.000298	0.000405	0.000554	0.000348	0.000278	0.000274	0.000319	0.000345	651.527708	680.581996	796.233662	585.930790	552.555184	526.832964	517.648626	578.429024	6454223.320756	3968.935471	1049.224911	1047.843099	1049.724911	1000.656901	16.352004	31.577366	1253402.664462	706.858347	1762.638343	711.094632	26066.285156	1773.202042	2477.861741	12183.000000	7.858013	9.034573	9.284589	8.784558	340.471487	0.994928	13038139.906687	1794.291080	1673.306662	1794.791080	375.193338	16.347698	31.530780	1395297.845988	1803.394315	773.706468	23359.218750	1973.942660	2481.842400	8.983791	9.556212	9.501452	9.610971	286.963159	0.999809	13149880.080981	1416.377721	1504.388046	1416.877721	544.111954	16.349885	31.543418	1975582.187373	1959.030253	1008.449045	35237.554688	2794.877072	2485.638371	8.464387	9.238760	9.344072	9.133448	333.538820	0.998570	29252182.353736	1283.094827	1823.135358	1283.594827	225.364642	16.350666	31.519831	1093710.426905	1717.958479	636.633795	20356.509766	1547.283740	2485.456663	8.519263	9.232746	9.287125	9.178368	332.080622	0.999560	8928708.799062	645.441072	1904.185334	645.941072	144.314666	16.354364	31.513996	991773.586601	1688.095192	587.510462	20823.187500	1403.072611	2484.738896	7.752633	8.795872	8.839744	8.752001	325.392063	0.999210	8404276.895682	303.819545	1350.709555	304.319545	697.790445	16.356334	31.555106	930184.873465	1670.392765	556.865962	22434.578125	1315.942405	2485.453348	6.878474	8.571066	8.757168	8.384965	335.211867	0.995519	8438676.094748	503.008001	1550.538072	503.508001	497.961928	16.355182	31.540246	915835.937331	1665.922547	549.747009	20862.863281	1295.642813	2484.983499	7.238243	8.679071	8.840755	8.517387	333.064064	0.996009	7700233.595535	1701.991023	179.910160	1702.491023	1868.589840	16.348197	31.641508	1073796.923159	1713.399812	626.705405	21419.097656	1519.111895	2489.575411	8.185972	9.226088	9.372403	9.079773	334.696473	0.997503	8921151.826496	2459358.002571
24	ogg2m001-ep02-20210522-0179-e91.fits.fz	24.000000	0.000000	59358.000353	2459358.000353	NaN	NaN	NaN	NaN	NaN	1.068778	9.273816	15.000000	60.000000	90.000000	0.194270	0.275391	0.440697	0.204688	0.153885	0.144471	0.165220	0.199731	0.000299	0.000406	0.000555	0.000350	0.000279	0.000275	0.000320	0.000346	649.824113	678.318130	794.143748	585.147586	551.395426	526.300043	515.849792	577.099717	6447553.616072	3975.572258	1049.065199	1047.972299	1049.565199	1000.527701	16.352004	31.577367	1252566.678060	706.858347	1766.051386	709.247018	24635.642578	1772.019363	2494.740774	12180.000000	7.958279	9.175279	9.409115	8.941443	347.210559	0.996811	12513046.297260	1794.101693	1673.448352	1794.601693	375.051648	16.347698	31.530780	1392198.199558	1805.855059	770.935736	23226.156250	1969.557558	2496.925831	8.982751	9.670185	9.631565	9.708805	58.237827	0.999679	12719955.878962	1416.190931	1504.504875	1416.690931	543.995125	16.349885	31.543420	1972251.482403	1960.840010	1005.819686	34088.617188	2790.165088	2501.929563	8.565264	9.377247	9.490738	9.263757	353.110870	0.999379	28027888.224497	1282.966484	1823.246727	1283.466484	225.253273	16.350665	31.519831	1095501.404939	1722.550551	635.976346	19829.578125	1549.817456	2501.104171	8.620189	9.388484	9.432032	9.344935	20.190609	0.999852	8530355.732891	645.287521	1904.289913	645.787521	144.210087	16.354364	31.513997	992180.347454	1692.206175	586.323559	19746.824219	1403.648060	2501.971498	7.973576	9.083208	9.208357	8.958058	2.813618	0.999234	7885512.533611	303.688306	1350.780885	304.188306	697.719115	16.356334	31.555110	931486.085992	1674.090265	556.413298	21206.511719	1317.783245	2501.877873	7.068209	8.860358	9.085277	8.635439	342.220169	0.996110	7834159.458239	502.856935	1550.628300	503.356935	497.871700	16.355182	31.540249	914216.502449	1668.974465	547.771414	20108.718750	1293.351782	2501.853390	7.543304	8.928399	9.174277	8.682521	353.397579	0.996804	7276308.392622	1701.806040	180.067017	1702.306040	1868.432983	16.348197	31.641510	1073386.026722	1716.540875	625.319235	20439.175781	1518.530596	2504.496788	8.354580	9.392102	9.496127	9.288077	334.887849	0.998802	8487907.445329	2459358.004703
25	ogg2m001-ep02-20210522-0180-e91.fits.fz	25.000000	0.000000	59358.002485	2459358.002485	NaN	NaN	NaN	NaN	NaN	1.072990	9.347631	15.000000	60.000000	90.000000	0.193783	0.274284	0.441094	0.204962	0.153965	0.144444	0.165698	0.199657	0.000299	0.000405	0.000555	0.000350	0.000279	0.000274	0.000321	0.000346	648.905964	677.293651	794.350024	585.638744	551.564291	526.257255	516.792154	576.953148	6442564.105431	3972.169916	1049.104636	1047.877075	1049.604636	1000.622925	16.352005	31.577369	1248458.728325	706.858347	1763.253519	708.042669	24961.109375	1766.207803	2488.099543	12148.000000	7.963107	9.117296	9.304823	8.929769	352.682239	0.998194	12411135.923213	1794.148713	1673.405408	1794.648713	375.094592	16.347699	31.530779	1386734.250110	1802.653802	769.273750	23955.500000	1961.827650	2490.477246	9.016281	9.675173	9.563300	9.787047	64.651158	0.998667	12572856.148775	1416.237483	1504.446725	1416.737483	544.053275	16.349886	31.543420	1971956.726486	1959.582867	1006.314537	34899.773438	2789.748094	2495.425993	8.585214	9.406052	9.436237	9.375868	20.062353	0.999930	27994940.776902	1282.994117	1823.193054	1283.494117	225.306946	16.350666	31.519832	1095869.628815	1721.390013	636.619023	20804.791016	1550.338386	2495.568647	8.789918	9.454762	9.457232	9.452291	44.170100	0.999675	8502598.803583	645.329757	1904.228810	645.829757	144.271190	16.354364	31.513998	991926.942462	1691.206464	586.520312	21047.640625	1403.289565	2496.006771	8.013795	9.158390	9.191549	9.125230	20.399002	0.999909	7826266.615636	303.685815	1350.724506	304.185815	697.775494	16.356334	31.555110	930588.471477	1672.645182	556.357368	22094.882812	1316.513380	2497.125807	7.201121	8.846994	8.906159	8.787829	346.490235	0.999775	7850564.189045	502.883949	1550.586999	503.383949	497.913001	16.355183	31.540248	915779.849652	1668.342102	548.916106	20496.490234	1295.563465	2495.208208	7.622548	8.924034	9.067481	8.780587	356.361313	0.998950	7196434.953086	1701.818685	180.017224	1702.318685	1868.482776	16.348197	31.641507	1072223.650368	1715.243175	625.114658	20789.457031	1516.886169	2499.735094	8.315252	9.385807	9.452704	9.318910	331.042446	0.999280	8520876.690929	2459358.006836
26	ogg2m001-ep02-20210522-0181-e91.fits.fz	26.000000	0.000000	59358.004617	2459358.004617	NaN	NaN	NaN	NaN	NaN	1.077390	9.503480	15.000000	60.000000	90.000000	0.194477	0.274680	0.440221	0.205449	0.154240	0.144114	0.165720	0.199406	0.000299	0.000405	0.000554	0.000350	0.000279	0.000274	0.000320	0.000346	650.829014	678.021881	794.402851	586.800057	552.609794	525.684238	517.130420	576.906502	6434336.526644	3964.906520	1049.322619	1047.658973	1049.822619	1000.841027	16.352005	31.577367	1251331.347703	706.858347	1761.278313	710.467698	24228.214844	1770.271728	2475.202795	12129.000000	8.223325	9.213377	9.377013	9.049740	336.647761	0.997319	12229128.866856	1794.346490	1673.150356	1794.846490	375.349644	16.347699	31.530781	1386529.557077	1800.070470	770.264043	22656.773438	1961.538069	2479.009791	9.022714	9.659263	9.508626	9.809900	271.653344	0.999024	12587849.931114	1416.457355	1504.229755	1416.957355	544.270245	16.349886	31.543419	1966731.668315	1955.441333	1005.773804	33764.507812	2782.356149	2482.443156	8.673607	9.404537	9.413155	9.395919	318.957326	0.999823	27615600.891381	1283.215955	1822.956440	1283.715955	225.543560	16.350665	31.519832	1096628.872027	1718.615627	638.088503	19446.203125	1551.412495	2482.217712	8.791409	9.522863	9.508947	9.536778	303.396824	0.999945	8316811.468837	645.504315	1904.017070	646.004315	144.482930	16.354364	31.513996	992434.497099	1688.573869	587.735316	19510.738281	1404.007608	2483.704984	8.335557	9.168761	9.167003	9.170519	314.614928	0.999186	7667132.796206	303.912098	1350.502914	304.412098	697.997086	16.356334	31.555108	927278.354786	1668.834092	555.644422	21094.783203	1311.830523	2483.166268	7.422028	8.894611	9.074285	8.714937	332.578248	0.995081	7576049.596555	503.106868	1550.347280	503.606868	498.152720	16.355183	31.540248	914710.474729	1665.277907	549.283979	19839.048828	1294.050609	2482.585864	7.804920	8.979968	9.102536	8.857400	332.053689	0.997631	7076709.366411	1702.000260	179.773153	1702.500260	1868.726847	16.348197	31.641507	1069735.954496	1711.633439	624.979584	20590.888672	1513.366800	2486.308921	8.406650	9.378465	9.448811	9.308120	325.966726	0.998387	8405633.270857	2459358.008968
27	ogg2m001-ep02-20210522-0182-e91.fits.fz	27.000000	0.000000	59358.006751	2459358.006751	NaN	NaN	NaN	NaN	NaN	1.081988	9.405246	15.000000	60.000000	90.000000	0.194107	0.274191	0.441337	0.204957	0.153761	0.144276	0.165601	0.199679	0.000298	0.000404	0.000555	0.000350	0.000279	0.000274	0.000320	0.000346	650.420966	677.919386	795.436722	586.390391	551.969996	526.512963	517.459256	577.788263	6442081.919009	3966.719128	1049.460992	1047.323958	1049.960992	1001.176042	16.352005	31.577367	1250453.603884	706.858347	1761.609858	709.835721	27874.681641	1769.029975	2478.258974	12156.000000	8.114646	8.901611	9.054686	8.748536	337.574886	0.997648	13626003.350076	1794.524934	1672.814442	1795.024934	375.685558	16.347698	31.530779	1386259.362859	1800.641851	769.869567	24357.722656	1961.155822	2479.083321	8.986917	9.351006	9.184657	9.517355	76.364768	0.998399	13872629.383862	1416.602625	1503.901859	1417.102625	544.598141	16.349886	31.543416	1972565.094415	1957.308482	1007.794690	36567.199219	2790.608759	2483.686351	8.576618	9.061955	9.056855	9.067055	53.545385	0.999985	30871743.319612	1283.380531	1822.597837	1283.880531	225.902163	16.350665	31.519831	1095764.864442	1719.025273	637.433830	21029.068359	1550.190175	2483.850493	8.630027	9.083674	8.970560	9.196789	83.946849	0.999351	9322166.785781	645.692820	1903.603721	646.192820	144.896279	16.354364	31.513999	990539.395311	1687.723601	586.908540	21486.503906	1401.326587	2484.589720	8.147613	8.788181	8.796324	8.780038	317.801565	0.999640	8529800.818073	304.118374	1350.110492	304.618374	698.389508	16.356334	31.555111	929440.262709	1669.929553	556.574534	22893.267578	1314.888997	2484.893455	7.284248	8.608386	8.693174	8.523598	332.393392	0.998808	8543212.076561	503.298460	1549.963036	503.798460	498.536964	16.355182	31.540249	915250.095067	1665.224312	549.625710	21346.898438	1294.814016	2484.578213	7.656505	8.569527	8.705335	8.433720	356.459350	0.998980	7939627.337728	1702.165639	179.395421	1702.665639	1869.104579	16.348197	31.641512	1072242.502225	1712.738502	626.039819	21988.025391	1516.912839	2488.321189	8.341913	9.047645	9.076153	9.019137	327.754783	0.999786	9387864.753848	2459358.011102
28	ogg2m001-ep02-20210522-0183-e91.fits.fz	28.000000	0.000000	59358.008884	2459358.008884	NaN	NaN	NaN	NaN	NaN	1.086782	9.673071	15.000000	60.000000	90.000000	0.194275	0.275216	0.440497	0.204419	0.153752	0.144157	0.165772	0.199705	0.000299	0.000406	0.000555	0.000350	0.000279	0.000275	0.000321	0.000346	649.413437	677.641423	793.501538	584.328899	550.717043	524.999720	516.527849	576.645155	6429370.214750	3967.190325	1049.204590	1047.335816	1049.704590	1001.164184	16.352005	31.577369	1249068.822090	706.858347	1762.205853	708.809825	22811.355469	1767.070909	2480.644731	12196.000000	8.252191	9.191630	9.288551	9.094710	330.177967	0.998259	12001352.611114	1794.279068	1672.860790	1794.779068	375.639210	16.347699	31.530782	1387582.069880	1801.872859	770.077680	22602.173828	1963.027070	2485.118184	9.305872	9.686589	9.490829	9.882349	277.109689	0.998263	12329977.714529	1416.386202	1503.946818	1416.886202	544.553182	16.349886	31.543418	1966071.053923	1956.517133	1004.883127	31742.656250	2781.421571	2488.680822	8.937418	9.421725	9.427695	9.415755	316.590168	0.999478	26974903.240283	1283.154858	1822.653535	1283.654858	225.846465	16.350665	31.519833	1091220.511027	1718.488394	634.988583	18863.574219	1543.761230	2488.919214	8.940929	9.465636	9.411279	9.519992	85.692581	0.999865	8174944.879389	645.434490	1903.686458	645.934490	144.813542	16.354364	31.513998	988526.428867	1688.165176	585.562623	18328.011719	1398.478822	2488.379333	8.482303	9.159639	9.168058	9.151220	317.082655	0.999359	7440177.830405	303.823810	1350.179963	304.323810	698.320037	16.356334	31.555109	926838.877936	1670.209221	554.923818	19619.306641	1311.208790	2488.634039	7.600092	8.902358	9.075355	8.729360	335.701471	0.996549	7410903.035367	503.018782	1550.052345	503.518782	498.447655	16.355183	31.540246	914252.524982	1666.340201	548.658986	18429.439453	1293.402743	2489.244273	7.936352	9.032375	9.140363	8.924386	331.307094	0.998032	6863596.566031	1701.891053	179.437760	1702.391053	1869.062240	16.348198	31.641511	1070244.054938	1712.892862	624.816694	19195.820312	1514.085615	2492.149197	8.524166	9.380808	9.424182	9.337433	321.221751	0.998158	8305638.665528	2459358.013235
29	ogg2m001-ep02-20210522-0184-e91.fits.fz	29.000000	0.000000	59358.011018	2459358.011018	NaN	NaN	NaN	NaN	NaN	1.091768	9.810786	15.000000	60.000000	90.000000	0.194297	0.274892	0.440654	0.204530	0.154509	0.144378	0.165810	0.199734	0.000300	0.000407	0.000557	0.000351	0.000281	0.000276	0.000322	0.000348	647.216330	674.801964	790.907311	582.473612	550.534726	523.600541	514.804033	574.599186	6403757.955294	3965.255378	1049.092213	1047.282914	1049.592213	1001.217086	16.352005	31.577370	1244230.099225	706.858347	1761.299621	706.427279	22237.650391	1760.225517	2483.941257	12036.000000	8.401282	9.435468	9.663287	9.207648	348.710461	0.997268	11192207.523340	1794.121168	1672.746981	1794.621168	375.753019	16.347699	31.530781	1380776.334848	1801.084620	766.636015	21136.525391	1953.398924	2488.746181	9.406857	9.983667	9.913050	10.054284	65.911946	0.999550	11400290.660676	1416.227617	1503.835515	1416.727617	544.664485	16.349886	31.543420	1958721.206164	1955.109851	1001.847137	30473.341797	2771.023663	2491.056309	8.946673	9.661555	9.739436	9.583674	13.616236	0.999671	25165525.381734	1283.013554	1822.551074	1283.513554	225.948926	16.350665	31.519833	1087362.850259	1717.742197	633.018652	17845.011719	1538.303756	2490.250914	9.106413	9.699512	9.728954	9.670070	36.454700	0.999573	7676281.294718	645.340035	1903.600631	645.840035	144.899369	16.354364	31.514000	989440.380681	1689.583098	585.612144	17967.169922	1399.771800	2492.341701	8.551578	9.466463	9.523903	9.409023	0.459270	0.999853	7011332.805948	303.744935	1350.112225	304.244935	698.387775	16.356334	31.555113	924561.217258	1670.393265	553.499129	18749.494141	1307.986559	2491.158436	7.770720	9.146115	9.374672	8.917558	351.740426	0.997286	6977124.083891	502.918630	1549.949398	503.418630	498.550602	16.355182	31.540251	910788.031522	1665.543462	546.841348	17822.769531	1288.501487	2492.134405	8.099309	9.260816	9.427241	9.094392	349.276882	0.998510	6428863.174482	1701.832567	179.380797	1702.332567	1869.119203	16.348197	31.641511	1066109.532500	1712.371628	622.592383	19033.521484	1508.236462	2493.474564	8.530380	9.589207	9.756854	9.421561	355.504424	0.998748	7827042.814081	2459358.015368
30	ogg2m001-ep02-20210522-0185-e91.fits.fz	30.000000	0.000000	59358.013149	2459358.013149	NaN	NaN	NaN	NaN	NaN	1.096964	9.849739	15.000000	60.000000	90.000000	0.193699	0.275149	0.440212	0.205260	0.153994	0.144189	0.165376	0.199549	0.000299	0.000407	0.000556	0.000351	0.000280	0.000275	0.000321	0.000347	646.876437	676.403504	792.069059	584.644174	550.139618	523.949559	514.891195	575.295643	6420037.846618	3968.269623	1049.188592	1047.189300	1049.688592	1001.310700	16.352005	31.577370	1243552.363275	706.858347	1762.039824	705.745890	24709.091797	1759.266717	2487.029048	12225.000000	8.515188	9.077526	9.236597	8.918456	354.315392	0.998723	12268591.396667	1794.165636	1672.650595	1794.665636	375.849405	16.347699	31.530781	1385300.537078	1802.278436	768.638469	22132.134766	1959.799361	2489.118211	9.336351	9.721584	9.606271	9.836898	61.996692	0.998200	12583477.380099	1416.330543	1503.734141	1416.830543	544.765859	16.349886	31.543420	1962334.058868	1956.567763	1002.947149	33771.792969	2776.134804	2493.701931	8.883370	9.409919	9.433613	9.386224	37.569841	0.999614	27590426.228009	1283.112070	1822.426062	1283.612070	226.073938	16.350665	31.519834	1093354.916875	1720.041845	635.655999	19498.947266	1546.780796	2492.933820	8.961969	9.494023	9.445135	9.542912	58.047700	0.999452	8373343.068904	645.441211	1903.460750	645.941211	145.039250	16.354364	31.514000	988647.295872	1689.994532	585.000293	19636.166016	1398.649814	2494.333766	8.532920	9.142820	9.200892	9.084748	9.350651	0.999820	7650591.832226	303.793409	1349.976564	304.293409	698.523436	16.356334	31.555114	925697.861142	1671.550969	553.795773	20663.017578	1309.594581	2495.253133	7.936307	8.814462	8.971728	8.657196	344.777855	0.998288	7636962.069746	503.011187	1549.826225	503.511187	498.673775	16.355183	31.540251	911052.519898	1666.149914	546.801049	19251.923828	1288.875662	2493.375959	8.119145	8.945763	9.057428	8.834097	346.222858	0.999207	7002716.606328	1701.876228	179.278289	1702.376228	1869.221711	16.348197	31.641517	1067995.813900	1713.534169	623.270801	20015.044922	1510.905004	2498.418629	8.701873	9.337842	9.477161	9.198522	349.257000	0.998972	8516111.050004	2459358.017500
31	ogg2m001-ep02-20210522-0186-e91.fits.fz	31.000000	0.000000	59358.015281	2459358.015281	NaN	NaN	NaN	NaN	NaN	1.102370	9.854702	15.000000	60.000000	90.000000	0.194356	0.274429	0.440672	0.204616	0.153674	0.144340	0.165180	0.200714	0.000300	0.000406	0.000556	0.000351	0.000280	0.000275	0.000321	0.000348	648.599925	675.600985	792.331731	583.700260	549.581660	524.709744	514.624757	577.073071	6415556.269896	3965.316425	1049.394404	1046.964146	1049.894404	1001.535854	16.352004	31.577370	1246903.387383	706.858347	1761.214008	707.979485	23217.121094	1764.007446	2480.777642	11850.000000	8.468304	9.240624	9.351879	9.129369	334.593995	0.998548	11910255.494255	1794.373164	1672.469036	1794.873164	376.030964	16.347698	31.530779	1381491.444001	1800.354500	767.344122	22631.861328	1954.410597	2484.243646	9.470917	9.726680	9.540812	9.912549	82.486420	0.998435	12122521.384844	1416.500773	1503.539012	1417.000773	544.960988	16.349885	31.543419	1962385.511790	1955.291323	1003.628200	32312.064453	2776.207595	2487.254261	8.892828	9.465040	9.449191	9.480889	81.145562	0.999988	26897853.026439	1283.293545	1822.224847	1283.793545	226.275153	16.350665	31.519834	1089746.516787	1717.781685	634.391743	18960.496094	1541.675954	2485.996036	8.982736	9.515361	9.451287	9.579434	72.161389	0.999725	8143456.002201	645.646207	1903.272894	646.146207	145.227106	16.354363	31.513999	985901.244317	1687.245161	584.326017	18113.253906	1394.764946	2487.285159	8.514392	9.199546	9.142190	9.256903	293.308217	0.999670	7376869.361376	303.997116	1349.748110	304.497116	698.751890	16.356334	31.555115	926019.064386	1669.433411	554.690626	19639.484375	1310.048991	2486.909967	7.752444	8.966316	9.102920	8.829713	337.105915	0.998091	7416063.773343	503.217414	1549.579506	503.717414	498.920494	16.355182	31.540254	909492.289790	1664.296405	546.472544	18153.169922	1286.668388	2487.242512	8.154814	8.968272	9.075054	8.861490	337.707548	0.998882	6806064.041282	1702.062978	179.052365	1702.562978	1869.447635	16.348197	31.641515	1072440.507528	1714.245438	625.604994	19178.203125	1517.192960	2491.425315	8.751443	9.472948	9.538817	9.407078	339.567520	0.999662	8245188.187770	2459358.019632
32	ogg2m001-ep02-20210522-0187-e91.fits.fz	32.000000	0.000000	59358.017412	2459358.017412	NaN	NaN	NaN	NaN	NaN	1.107977	10.039180	15.000000	60.000000	90.000000	0.194157	0.274666	0.441058	0.204420	0.154055	0.144083	0.165670	0.199911	0.000299	0.000406	0.000556	0.000350	0.000280	0.000275	0.000321	0.000347	648.397341	676.259223	792.726550	583.716063	550.711553	524.240315	515.697369	576.125116	6402261.231127	3955.362221	1049.367991	1046.761206	1049.867991	1001.738794	16.352005	31.577370	1243046.124810	706.858347	1756.566800	707.656620	21689.109375	1758.550536	2462.469433	11957.000000	8.678500	9.409280	9.500212	9.318348	357.200880	0.999623	11133056.358846	1794.363595	1672.285257	1794.863595	376.214743	16.347699	31.530778	1379565.555840	1795.709186	768.256668	22759.646484	1951.686022	2465.130620	9.580024	9.862540	9.625030	10.100050	71.394404	0.996347	11661282.809521	1416.495073	1503.352494	1416.995073	545.147506	16.349886	31.543418	1959510.345308	1951.233262	1004.241975	30596.029297	2772.140067	2469.285815	9.121393	9.580600	9.532980	9.628219	58.126090	0.999495	25588498.789664	1283.287301	1822.022414	1283.787301	226.477586	16.350665	31.519833	1086620.945026	1712.965792	634.350639	18677.646484	1537.254175	2469.533116	9.204963	9.669337	9.559879	9.778794	64.471318	0.998703	7733224.211478	645.587617	1903.095939	646.087617	145.404061	16.354364	31.513996	986297.323474	1684.104492	585.650907	17846.074219	1395.325283	2471.763915	8.693787	9.370974	9.337233	9.404715	61.634643	0.999828	7012035.258141	303.988081	1349.520850	304.488081	698.979150	16.356334	31.555116	922454.321519	1664.756637	554.107610	18272.332031	1305.005912	2471.938498	8.011132	9.088693	9.230533	8.946853	353.047682	0.998967	6845203.580720	503.208092	1549.387894	503.708092	499.112106	16.355183	31.540252	909914.479598	1661.196982	547.746287	17797.560547	1287.265664	2471.121791	8.321741	9.171244	9.295176	9.047313	0.611480	0.999270	6390679.417510	1702.038338	178.879479	1702.538338	1869.620521	16.348197	31.641515	1066649.905355	1708.560904	624.297268	18143.048828	1509.000933	2474.426127	8.847201	9.593183	9.599133	9.587234	36.142425	0.999983	7701669.479219	2459358.021763
33	ogg2m001-ep02-20210522-0188-e91.fits.fz	33.000000	0.000000	59358.019544	2459358.019544	NaN	NaN	NaN	NaN	NaN	1.113808	10.091738	15.000000	60.000000	90.000000	0.194436	0.274502	0.441082	0.205579	0.153981	0.144132	0.165691	0.198869	0.000299	0.000405	0.000556	0.000351	0.000279	0.000274	0.000321	0.000346	650.187638	677.140369	793.760053	586.501683	551.657863	525.465767	516.774919	575.524239	6399671.827433	3947.443206	1049.385574	1046.606508	1049.885574	1001.893492	16.352005	31.577370	1244327.642848	706.858347	1753.147492	709.767803	22521.966797	1760.363513	2444.761759	11976.000000	8.687501	9.365835	9.568115	9.163554	345.747656	0.997586	11218967.291561	1794.399047	1672.151490	1794.899047	376.348510	16.347699	31.530778	1378359.804848	1792.019898	769.165458	22257.160156	1949.980234	2449.248155	9.640387	9.868420	9.723504	10.013335	86.209230	0.999123	11574241.072901	1416.499998	1503.208346	1416.999998	545.291654	16.349886	31.543418	1958792.339866	1948.545343	1005.258793	31642.628906	2771.124297	2454.513816	9.147936	9.531493	9.544480	9.518506	325.327455	0.999940	25583992.808696	1283.282108	1821.914028	1283.782108	226.585972	16.350666	31.519832	1091290.210940	1710.930973	637.834155	18719.957031	1543.859835	2453.417888	9.175717	9.597934	9.572375	9.623492	289.636691	0.999953	7785138.381926	645.615201	1902.949352	646.115201	145.550648	16.354364	31.513997	985427.452474	1679.707034	586.666265	18335.597656	1394.094668	2454.060636	8.819820	9.351225	9.440903	9.261548	335.884565	0.999171	6997936.046202	304.011829	1349.414624	304.511829	699.085376	16.356334	31.555112	922395.700495	1660.625454	555.450778	19658.955078	1304.922980	2454.047857	8.024106	9.056781	9.224589	8.888972	336.300666	0.997005	6883995.976806	503.215451	1549.281224	503.715451	499.218776	16.355183	31.540249	909648.280299	1657.119959	548.933271	18405.324219	1286.889069	2453.356980	8.341151	9.161706	9.329906	8.993507	333.353621	0.996229	6411198.641048	1702.057188	178.755531	1702.557188	1869.744469	16.348198	31.641510	1061581.191481	1703.177102	623.294659	18771.880859	1501.830170	2456.879075	8.858108	9.471212	9.567545	9.374878	337.382235	0.999166	7808644.331121	2459358.023895
